,time,open,high,low,close,tick_volume,spread,real_volume
676,2023-10-30 12:16:00,32600.4,32601.4,32594.4,32599.4,60,27,0
677,2023-10-30 12:17:00,32599.4,32601.9,32595.4,32596.3,109,1,0
678,2023-10-30 12:18:00,32596.3,32599.3,32595.3,32598.3,41,33,0
679,2023-10-30 12:19:00,32598.3,32600.3,32596.3,32599.3,78,28,0
680,2023-10-30 12:20:00,32599.3,32602.3,32598.4,32599.9,61,32,0
681,2023-10-30 12:21:00,32599.9,32601.9,32598.4,32598.4,46,32,0
682,2023-10-30 12:22:00,32598.4,32600.4,32591.6,32593.0,63,32,0
683,2023-10-30 12:23:00,32593.0,32599.1,32593.0,32597.1,41,28,0
684,2023-10-30 12:24:00,32597.1,32597.1,32590.5,32593.0,78,24,0
685,2023-10-30 12:25:00,32593.0,32595.0,32591.0,32594.0,71,19,0
686,2023-10-30 12:26:00,32594.0,32596.0,32578.4,32579.9,94,26,0
687,2023-10-30 12:27:00,32579.9,32582.4,32576.8,32578.4,97,17,0
688,2023-10-30 12:28:00,32578.4,32581.3,32575.3,32576.8,84,28,0
689,2023-10-30 12:29:00,32576.8,32582.8,32575.3,32581.3,45,18,0
690,2023-10-30 12:30:00,32581.3,32583.8,32580.8,32583.3,37,33,0
691,2023-10-30 12:31:00,32583.3,32589.8,32583.3,32587.4,47,18,0
692,2023-10-30 12:32:00,32587.4,32587.9,32579.4,32580.4,59,27,0
693,2023-10-30 12:33:00,32580.4,32581.4,32574.9,32579.4,82,11,0
694,2023-10-30 12:34:00,32579.4,32583.0,32578.4,32580.5,56,20,0
695,2023-10-30 12:35:00,32580.5,32582.0,32570.4,32572.4,90,25,0
696,2023-10-30 12:36:00,32572.4,32573.9,32566.9,32568.4,64,26,0
697,2023-10-30 12:37:00,32568.4,32575.4,32568.4,32571.4,80,27,0
698,2023-10-30 12:38:00,32571.4,32574.4,32569.4,32570.4,70,27,0
699,2023-10-30 12:39:00,32570.4,32571.4,32560.4,32563.4,87,27,0
700,2023-10-30 12:40:00,32563.4,32564.9,32560.4,32562.4,95,22,0
701,2023-10-30 12:41:00,32562.4,32569.4,32561.4,32568.4,73,22,0
702,2023-10-30 12:42:00,32568.4,32580.4,32568.4,32579.4,88,27,0
703,2023-10-30 12:43:00,32579.4,32580.9,32573.4,32574.9,48,32,0
704,2023-10-30 12:44:00,32576.9,32579.9,32574.4,32577.9,62,22,0
705,2023-10-30 12:45:00,32577.9,32581.9,32573.4,32577.9,114,32,0
706,2023-10-30 12:46:00,32577.9,32579.4,32573.4,32579.4,58,26,0
707,2023-10-30 12:47:00,32579.4,32582.4,32578.9,32581.9,58,31,0
708,2023-10-30 12:48:00,32581.9,32583.5,32581.0,32582.5,66,25,0
709,2023-10-30 12:49:00,32582.5,32586.5,32581.5,32581.5,56,25,0
710,2023-10-30 12:50:00,32581.5,32585.5,32577.5,32583.5,73,20,0
711,2023-10-30 12:51:00,32583.5,32589.0,32581.0,32588.5,64,20,0
712,2023-10-30 12:52:00,32588.5,32591.0,32587.5,32589.5,61,25,0
713,2023-10-30 12:53:00,32589.5,32591.0,32586.5,32587.0,45,30,0
714,2023-10-30 12:54:00,32587.0,32589.0,32585.5,32588.0,44,19,0
715,2023-10-30 12:55:00,32588.0,32588.6,32583.5,32586.5,73,8,0
716,2023-10-30 12:56:00,32586.5,32587.0,32584.5,32586.5,46,24,0
717,2023-10-30 12:57:00,32586.5,32586.5,32582.5,32582.5,24,23,0
718,2023-10-30 12:58:00,32582.5,32585.1,32582.5,32584.6,40,33,0
719,2023-10-30 12:59:00,32584.6,32586.6,32584.6,32585.6,45,23,0
720,2023-10-30 13:00:00,32585.5,32591.6,32585.5,32591.1,55,12,0
721,2023-10-30 13:01:00,32591.1,32591.6,32587.6,32589.1,46,27,0
722,2023-10-30 13:02:00,32589.1,32594.1,32588.6,32590.6,67,23,0
723,2023-10-30 13:03:00,32590.6,32592.5,32588.5,32592.5,48,24,0
724,2023-10-30 13:04:00,32592.5,32597.0,32589.4,32589.4,57,14,0
725,2023-10-30 13:05:00,32589.4,32597.9,32589.4,32596.9,67,26,0
726,2023-10-30 13:06:00,32596.9,32597.9,32592.4,32595.4,40,30,0
727,2023-10-30 13:07:00,32595.4,32596.0,32590.5,32590.5,58,30,0
728,2023-10-30 13:08:00,32590.5,32593.5,32588.0,32588.5,52,29,0
729,2023-10-30 13:09:00,32588.5,32596.0,32588.5,32593.5,30,19,0
730,2023-10-30 13:10:00,32593.5,32596.6,32593.0,32595.6,38,18,0
731,2023-10-30 13:11:00,32595.6,32599.1,32595.1,32596.1,46,28,0
732,2023-10-30 13:12:00,32596.1,32600.6,32594.5,32595.5,42,18,0
733,2023-10-30 13:13:00,32595.5,32595.5,32586.4,32586.9,61,30,0
734,2023-10-30 13:14:00,32586.9,32589.9,32582.9,32583.4,66,31,0
735,2023-10-30 13:15:00,32583.4,32585.9,32581.4,32585.4,60,31,0
736,2023-10-30 13:16:00,32585.4,32595.3,32585.4,32595.3,50,28,0
737,2023-10-30 13:17:00,32595.3,32600.9,32594.3,32598.9,58,32,0
738,2023-10-30 13:18:00,32598.9,32600.9,32592.3,32593.4,57,26,0
739,2023-10-30 13:19:00,32593.4,32593.4,32583.3,32584.3,64,27,0
740,2023-10-30 13:20:00,32584.3,32588.3,32581.3,32585.3,53,23,0
741,2023-10-30 13:21:00,32585.3,32585.3,32579.8,32579.8,47,28,0
742,2023-10-30 13:22:00,32579.8,32579.9,32572.3,32575.3,72,32,0
743,2023-10-30 13:23:00,32575.3,32580.8,32574.3,32577.3,67,28,0
744,2023-10-30 13:24:00,32577.4,32577.4,32570.4,32571.4,59,31,0
745,2023-10-30 13:25:00,32571.4,32577.9,32568.9,32575.4,80,26,0
746,2023-10-30 13:26:00,32575.4,32581.9,32574.4,32579.4,79,27,0
747,2023-10-30 13:27:00,32579.4,32579.4,32575.4,32576.4,22,36,0
748,2023-10-30 13:28:00,32576.4,32583.9,32576.4,32579.4,54,31,0
749,2023-10-30 13:29:00,32579.4,32583.9,32578.4,32583.4,43,22,0
750,2023-10-30 13:30:00,32583.4,32589.9,32582.4,32582.9,73,27,0
751,2023-10-30 13:31:00,32582.9,32585.4,32580.4,32584.4,54,22,0
752,2023-10-30 13:32:00,32584.4,32585.4,32578.4,32578.4,56,27,0
753,2023-10-30 13:33:00,32578.4,32580.4,32575.4,32575.4,62,37,0
754,2023-10-30 13:34:00,32575.4,32576.5,32573.4,32575.5,42,32,0
755,2023-10-30 13:35:00,32575.5,32578.5,32574.0,32574.0,59,25,0
756,2023-10-30 13:36:00,32574.0,32579.5,32574.0,32577.5,62,30,0
757,2023-10-30 13:37:00,32577.5,32578.5,32573.5,32575.0,53,30,0
758,2023-10-30 13:38:00,32575.0,32579.0,32574.0,32577.5,68,29,0
759,2023-10-30 13:39:00,32577.5,32581.6,32577.1,32580.0,39,28,0
760,2023-10-30 13:40:00,32580.0,32584.6,32578.1,32579.4,56,13,0
761,2023-10-30 13:41:00,32579.4,32587.0,32579.4,32586.5,42,31,0
762,2023-10-30 13:42:00,32586.5,32589.5,32584.9,32585.9,73,30,0
763,2023-10-30 13:43:00,32585.9,32591.5,32585.9,32588.5,60,25,0
764,2023-10-30 13:44:00,32588.5,32593.5,32588.5,32593.0,40,20,0
765,2023-10-30 13:45:00,32593.0,32594.4,32588.0,32588.5,43,14,0
766,2023-10-30 13:46:00,32588.5,32593.0,32588.0,32593.0,45,30,0
767,2023-10-30 13:47:00,32593.0,32595.5,32590.5,32594.5,53,25,0
768,2023-10-30 13:48:00,32594.5,32595.5,32590.5,32590.5,38,34,0
769,2023-10-30 13:49:00,32590.5,32590.5,32582.4,32588.4,67,14,0
770,2023-10-30 13:50:00,32588.4,32590.6,32587.9,32589.6,68,28,0
771,2023-10-30 13:51:00,32589.6,32594.6,32589.6,32592.6,46,28,0
772,2023-10-30 13:52:00,32592.6,32595.6,32592.6,32595.6,45,28,0
773,2023-10-30 13:53:00,32595.6,32609.0,32595.1,32604.5,82,13,0
774,2023-10-30 13:54:00,32604.5,32606.6,32600.5,32600.5,58,23,0
775,2023-10-30 13:55:00,32600.5,32604.5,32600.0,32602.0,51,34,0
776,2023-10-30 13:56:00,32602.0,32605.0,32598.5,32598.5,71,29,0
777,2023-10-30 13:57:00,32598.5,32599.5,32589.5,32593.5,80,25,0
778,2023-10-30 13:58:00,32593.5,32594.0,32589.5,32590.0,68,24,0
779,2023-10-30 13:59:00,32590.0,32591.5,32585.0,32585.0,57,20,0
780,2023-10-30 14:00:00,32585.0,32609.8,32585.0,32608.8,150,9,0
781,2023-10-30 14:01:00,32608.8,32612.8,32601.8,32612.3,86,0,0
782,2023-10-30 14:02:00,32612.3,32614.8,32605.8,32607.3,86,28,0
783,2023-10-30 14:03:00,32607.3,32615.3,32606.8,32613.3,71,23,0
784,2023-10-30 14:04:00,32613.3,32615.3,32609.3,32615.3,73,23,0
785,2023-10-30 14:05:00,32615.3,32615.3,32607.8,32609.3,68,13,0
786,2023-10-30 14:06:00,32609.3,32622.8,32608.3,32622.3,58,18,0
787,2023-10-30 14:07:00,32622.3,32635.3,32622.3,32630.8,75,23,0
788,2023-10-30 14:08:00,32630.8,32631.3,32613.3,32613.3,63,28,0
789,2023-10-30 14:09:00,32613.3,32619.3,32613.3,32613.3,55,28,0
790,2023-10-30 14:10:00,32613.3,32615.8,32611.3,32614.3,38,33,0
791,2023-10-30 14:11:00,32614.3,32614.3,32608.8,32609.3,44,28,0
792,2023-10-30 14:12:00,32609.3,32611.4,32606.4,32610.4,51,26,0
793,2023-10-30 14:13:00,32610.4,32614.9,32605.4,32605.9,69,26,0
794,2023-10-30 14:14:00,32605.9,32610.5,32601.5,32604.0,63,29,0
795,2023-10-30 14:15:00,32604.0,32609.4,32603.0,32609.4,72,15,0
796,2023-10-30 14:16:00,32609.4,32618.4,32609.4,32616.4,63,31,0
797,2023-10-30 14:17:00,32616.4,32617.4,32605.4,32609.4,71,22,0
798,2023-10-30 14:18:00,32608.9,32609.4,32605.3,32605.3,45,12,0
799,2023-10-30 14:19:00,32605.3,32607.8,32602.4,32602.4,45,28,0
800,2023-10-30 14:20:00,32602.4,32603.4,32598.4,32601.9,66,22,0
801,2023-10-30 14:21:00,32601.9,32606.9,32601.9,32602.9,59,27,0
802,2023-10-30 14:22:00,32602.9,32607.4,32600.4,32604.4,82,17,0
803,2023-10-30 14:23:00,32604.4,32607.4,32602.4,32605.4,38,27,0
804,2023-10-30 14:24:00,32605.4,32606.9,32602.4,32605.9,40,21,0
805,2023-10-30 14:25:00,32605.9,32606.4,32598.5,32601.5,51,10,0
806,2023-10-30 14:26:00,32601.5,32602.5,32598.5,32598.5,41,30,0
807,2023-10-30 14:27:00,32598.5,32600.5,32596.0,32598.5,64,25,0
808,2023-10-30 14:28:00,32598.5,32600.1,32596.6,32598.6,35,28,0
809,2023-10-30 14:29:00,32598.6,32600.5,32596.1,32599.6,51,28,0
810,2023-10-30 14:30:00,32599.6,32605.1,32599.6,32601.5,67,23,0
811,2023-10-30 14:31:00,32601.5,32614.5,32601.0,32613.9,84,10,0
812,2023-10-30 14:32:00,32613.9,32618.0,32613.5,32618.0,44,25,0
813,2023-10-30 14:33:00,32618.0,32624.5,32618.0,32620.9,57,30,0
814,2023-10-30 14:34:00,32620.9,32624.4,32620.9,32623.5,53,25,0
815,2023-10-30 14:35:00,32623.5,32625.5,32620.5,32623.5,50,25,0
816,2023-10-30 14:36:00,32623.5,32626.5,32620.4,32620.5,51,15,0
817,2023-10-30 14:37:00,32620.5,32625.5,32620.5,32625.0,37,25,0
818,2023-10-30 14:38:00,32625.0,32627.0,32623.0,32626.5,69,25,0
819,2023-10-30 14:39:00,32626.5,32630.0,32625.4,32627.4,68,20,0
820,2023-10-30 14:40:00,32627.4,32629.4,32626.4,32628.9,45,31,0
821,2023-10-30 14:41:00,32628.9,32630.4,32625.0,32627.0,65,16,0
822,2023-10-30 14:42:00,32627.0,32631.5,32625.0,32625.0,52,29,0
823,2023-10-30 14:43:00,32625.0,32628.1,32624.0,32628.1,55,28,0
824,2023-10-30 14:44:00,32628.1,32634.6,32628.1,32633.1,43,18,0
825,2023-10-30 14:45:00,32633.1,32634.1,32627.6,32629.1,66,22,0
826,2023-10-30 14:46:00,32629.1,32644.1,32629.1,32640.4,67,0,0
827,2023-10-30 14:47:00,32640.4,32644.9,32639.4,32641.4,77,20,0
828,2023-10-30 14:48:00,32641.4,32644.4,32640.4,32642.4,50,31,0
829,2023-10-30 14:49:00,32642.4,32643.9,32636.9,32638.9,67,26,0
830,2023-10-30 14:50:00,32638.9,32645.9,32637.9,32645.4,53,16,0
831,2023-10-30 14:51:00,32645.4,32646.9,32639.5,32640.0,26,31,0
832,2023-10-30 14:52:00,32640.0,32640.0,32632.5,32632.5,71,25,0
833,2023-10-30 14:53:00,32632.5,32633.6,32630.5,32632.6,45,28,0
834,2023-10-30 14:54:00,32632.6,32633.6,32627.1,32627.1,66,27,0
835,2023-10-30 14:55:00,32627.1,32630.1,32625.1,32630.1,68,27,0
836,2023-10-30 14:56:00,32630.1,32631.2,32626.1,32626.6,41,27,0
837,2023-10-30 14:57:00,32626.6,32629.6,32624.1,32629.6,33,17,0
838,2023-10-30 14:58:00,32629.6,32630.6,32627.6,32629.6,33,22,0
839,2023-10-30 14:59:00,32629.6,32631.6,32627.1,32627.1,28,27,0
840,2023-10-30 15:00:00,32627.1,32631.6,32620.3,32621.3,103,22,0
841,2023-10-30 15:01:00,32621.3,32621.3,32613.3,32619.3,95,28,0
842,2023-10-30 15:02:00,32619.3,32621.9,32618.3,32620.3,71,27,0
843,2023-10-30 15:03:00,32620.3,32624.8,32619.3,32622.3,83,23,0
844,2023-10-30 15:04:00,32622.3,32624.8,32616.3,32617.3,85,33,0
845,2023-10-30 15:05:00,32617.3,32620.3,32612.9,32613.4,79,32,0
846,2023-10-30 15:06:00,32613.4,32613.4,32607.4,32607.9,84,32,0
847,2023-10-30 15:07:00,32607.9,32611.9,32607.4,32610.4,62,27,0
848,2023-10-30 15:08:00,32610.4,32617.4,32607.4,32607.4,76,1,0
849,2023-10-30 15:09:00,32606.9,32612.3,32605.4,32611.4,51,32,0
850,2023-10-30 15:10:00,32611.4,32615.4,32609.4,32614.4,45,32,0
851,2023-10-30 15:11:00,32614.4,32615.9,32607.9,32608.4,49,22,0
852,2023-10-30 15:12:00,32608.3,32610.3,32604.8,32608.8,53,18,0
853,2023-10-30 15:13:00,32608.8,32609.3,32604.4,32606.9,43,30,0
854,2023-10-30 15:14:00,32606.9,32609.4,32603.4,32606.5,57,31,0
855,2023-10-30 15:15:00,32606.5,32609.5,32606.4,32609.4,61,27,0
856,2023-10-30 15:16:00,32609.4,32611.4,32607.4,32607.9,74,32,0
857,2023-10-30 15:17:00,32607.9,32610.4,32605.9,32609.9,53,31,0
858,2023-10-30 15:18:00,32609.9,32614.5,32609.4,32612.4,76,30,0
859,2023-10-30 15:19:00,32612.4,32612.5,32610.4,32612.5,45,29,0
860,2023-10-30 15:20:00,32612.5,32618.5,32609.5,32618.5,72,23,0
861,2023-10-30 15:21:00,32618.5,32618.5,32605.9,32608.9,93,24,0
862,2023-10-30 15:22:00,32608.9,32614.9,32605.3,32605.8,87,22,0
863,2023-10-30 15:23:00,32605.8,32606.3,32601.3,32604.8,64,33,0
864,2023-10-30 15:24:00,32604.9,32607.4,32600.9,32605.4,53,32,0
865,2023-10-30 15:25:00,32605.4,32606.4,32601.4,32604.4,70,27,0
866,2023-10-30 15:26:00,32604.4,32605.4,32602.4,32603.9,56,32,0
867,2023-10-30 15:27:00,32603.9,32604.4,32598.4,32599.4,59,17,0
868,2023-10-30 15:28:00,32599.4,32601.4,32595.9,32600.4,47,31,0
869,2023-10-30 15:29:00,32600.4,32602.4,32599.9,32602.0,33,31,0
870,2023-10-30 15:30:00,32602.0,32605.0,32598.0,32599.9,65,20,0
871,2023-10-30 15:31:00,32599.9,32607.4,32599.9,32606.4,70,21,0
872,2023-10-30 15:32:00,32606.4,32606.9,32602.9,32604.0,50,31,0
873,2023-10-30 15:33:00,32604.0,32604.5,32602.0,32603.5,32,25,0
874,2023-10-30 15:34:00,32603.5,32605.0,32600.5,32603.5,45,24,0
875,2023-10-30 15:35:00,32603.5,32603.5,32597.5,32601.5,72,19,0
876,2023-10-30 15:36:00,32601.5,32602.6,32599.6,32601.6,42,23,0
877,2023-10-30 15:37:00,32601.6,32603.1,32597.5,32601.5,63,24,0
878,2023-10-30 15:38:00,32601.5,32602.0,32598.5,32599.0,64,29,0
879,2023-10-30 15:39:00,32599.0,32599.5,32592.5,32593.0,75,29,0
880,2023-10-30 15:40:00,32593.0,32599.5,32592.0,32598.0,69,25,0
881,2023-10-30 15:41:00,32598.0,32611.5,32597.5,32611.0,72,30,0
882,2023-10-30 15:42:00,32611.0,32614.5,32608.0,32608.5,54,29,0
883,2023-10-30 15:43:00,32608.5,32619.5,32607.5,32617.5,63,20,0
884,2023-10-30 15:44:00,32617.5,32621.4,32614.4,32616.4,47,10,0
885,2023-10-30 15:45:00,32616.4,32621.4,32612.9,32619.4,65,22,0
886,2023-10-30 15:46:00,32619.4,32619.9,32608.4,32608.4,67,27,0
887,2023-10-30 15:47:00,32608.4,32611.4,32608.4,32610.9,38,32,0
888,2023-10-30 15:48:00,32610.9,32611.4,32601.9,32601.9,77,22,0
889,2023-10-30 15:49:00,32601.9,32602.9,32593.4,32593.4,71,27,0
890,2023-10-30 15:50:00,32592.9,32599.9,32590.9,32597.4,63,21,0
891,2023-10-30 15:51:00,32597.4,32603.0,32596.4,32599.4,60,26,0
892,2023-10-30 15:52:00,32599.4,32602.9,32593.9,32594.4,75,26,0
893,2023-10-30 15:53:00,32594.4,32598.0,32593.5,32597.0,58,30,0
894,2023-10-30 15:54:00,32597.0,32600.5,32596.5,32600.0,59,25,0
895,2023-10-30 15:55:00,32600.0,32605.0,32597.5,32602.5,60,25,0
896,2023-10-30 15:56:00,32602.5,32607.6,32602.5,32605.6,42,24,0
897,2023-10-30 15:57:00,32605.6,32608.0,32601.1,32608.0,47,24,0
898,2023-10-30 15:58:00,32608.0,32609.0,32605.1,32606.1,46,28,0
899,2023-10-30 15:59:00,32606.1,32615.6,32606.1,32615.1,47,28,0
900,2023-10-30 16:00:00,32615.1,32618.5,32614.5,32615.0,71,24,0
901,2023-10-30 16:01:00,32615.0,32620.4,32611.4,32619.4,63,30,0
902,2023-10-30 16:02:00,32619.4,32623.9,32619.4,32621.4,44,21,0
903,2023-10-30 16:03:00,32621.5,32621.5,32616.5,32619.5,34,30,0
904,2023-10-30 16:04:00,32619.5,32619.5,32608.4,32611.4,66,25,0
905,2023-10-30 16:05:00,32611.4,32612.4,32602.9,32603.4,80,26,0
906,2023-10-30 16:06:00,32603.4,32607.9,32603.4,32607.5,52,31,0
907,2023-10-30 16:07:00,32607.5,32613.4,32605.0,32613.4,68,19,0
908,2023-10-30 16:08:00,32613.4,32619.9,32611.4,32611.4,84,26,0
909,2023-10-30 16:09:00,32611.4,32615.9,32610.4,32614.4,83,32,0
910,2023-10-30 16:10:00,32614.4,32641.3,32614.4,32625.3,139,0,0
911,2023-10-30 16:11:00,32625.3,32630.8,32622.3,32630.8,99,23,0
912,2023-10-30 16:12:00,32630.8,32630.8,32626.8,32630.3,77,28,0
913,2023-10-30 16:13:00,32630.3,32630.8,32623.3,32626.3,77,23,0
914,2023-10-30 16:14:00,32626.3,32638.3,32626.3,32637.8,74,33,0
915,2023-10-30 16:15:00,32637.8,32640.3,32632.3,32636.3,105,33,0
916,2023-10-30 16:16:00,32636.3,32637.3,32632.3,32633.3,79,23,0
917,2023-10-30 16:17:00,32633.3,32636.3,32629.3,32635.3,110,18,0
918,2023-10-30 16:18:00,32635.3,32638.3,32633.3,32633.3,83,38,0
919,2023-10-30 16:19:00,32633.3,32637.3,32632.8,32634.8,64,33,0
920,2023-10-30 16:20:00,32634.8,32642.3,32634.8,32638.3,62,33,0
921,2023-10-30 16:21:00,32638.3,32645.3,32637.8,32644.8,75,28,0
922,2023-10-30 16:22:00,32644.8,32645.8,32640.3,32645.3,54,28,0
923,2023-10-30 16:23:00,32645.3,32646.3,32639.4,32643.9,81,28,0
924,2023-10-30 16:24:00,32643.9,32650.3,32643.4,32646.3,90,32,0
925,2023-10-30 16:25:00,32646.3,32652.3,32643.8,32646.3,82,23,0
926,2023-10-30 16:26:00,32648.3,32649.3,32640.3,32641.3,89,28,0
927,2023-10-30 16:27:00,32641.3,32647.8,32639.8,32646.3,91,23,0
928,2023-10-30 16:28:00,32646.3,32647.8,32643.3,32646.3,86,23,0
929,2023-10-30 16:29:00,32648.3,32653.8,32641.8,32643.3,187,18,0
930,2023-10-30 16:30:00,32643.8,32698.8,32642.3,32683.8,540,8,0
931,2023-10-30 16:31:00,32683.8,32738.8,32680.8,32721.3,545,8,0
932,2023-10-30 16:32:00,32721.3,32723.8,32678.3,32678.3,524,0,0
933,2023-10-30 16:33:00,32678.3,32691.8,32672.3,32679.8,454,13,0
934,2023-10-30 16:34:00,32679.8,32684.8,32662.3,32666.8,416,0,0
935,2023-10-30 16:35:00,32668.8,32680.3,32662.8,32663.8,471,8,0
936,2023-10-30 16:36:00,32663.8,32684.8,32663.8,32681.3,409,0,0
937,2023-10-30 16:37:00,32681.3,32707.8,32678.3,32690.3,412,13,0
938,2023-10-30 16:38:00,32690.3,32712.8,32689.3,32703.8,428,13,0
939,2023-10-30 16:39:00,32703.8,32704.3,32685.8,32693.8,390,8,0
940,2023-10-30 16:40:00,32693.8,32706.8,32676.8,32690.8,416,13,0
941,2023-10-30 16:41:00,32690.8,32707.8,32689.8,32705.8,401,18,0
942,2023-10-30 16:42:00,32705.9,32723.9,32702.4,32713.9,431,12,0
943,2023-10-30 16:43:00,32713.9,32729.9,32708.4,32725.4,372,2,0
944,2023-10-30 16:44:00,32725.4,32730.9,32711.9,32717.9,351,17,0
945,2023-10-30 16:45:00,32717.9,32735.9,32714.9,32726.4,421,17,0
946,2023-10-30 16:46:00,32726.4,32736.9,32719.9,32736.9,339,7,0
947,2023-10-30 16:47:00,32736.9,32750.9,32728.9,32728.9,346,2,0
948,2023-10-30 16:48:00,32728.9,32744.9,32727.9,32733.9,366,2,0
949,2023-10-30 16:49:00,32733.9,32735.9,32710.9,32714.9,354,17,0
950,2023-10-30 16:50:00,32718.4,32725.9,32706.9,32724.4,377,22,0
951,2023-10-30 16:51:00,32724.4,32724.9,32708.4,32715.9,318,2,0
952,2023-10-30 16:52:00,32715.9,32717.9,32695.9,32701.9,345,12,0
953,2023-10-30 16:53:00,32701.9,32710.9,32693.4,32710.9,320,22,0
954,2023-10-30 16:54:00,32710.9,32729.4,32708.9,32726.4,334,21,0
955,2023-10-30 16:55:00,32726.4,32748.9,32716.9,32748.9,314,16,0
956,2023-10-30 16:56:00,32748.9,32749.4,32734.9,32739.4,378,21,0
957,2023-10-30 16:57:00,32739.4,32752.9,32729.9,32731.4,318,16,0
958,2023-10-30 16:58:00,32731.4,32734.9,32714.9,32724.9,336,11,0
959,2023-10-30 16:59:00,32724.9,32729.9,32708.9,32711.4,359,16,0
960,2023-10-30 17:00:00,32711.4,32724.8,32700.8,32707.8,407,18,0
961,2023-10-30 17:01:00,32707.8,32720.8,32699.8,32707.3,390,13,0
962,2023-10-30 17:02:00,32707.3,32718.3,32682.1,32693.1,485,8,0
963,2023-10-30 17:03:00,32693.1,32701.1,32677.1,32678.6,417,18,0
964,2023-10-30 17:04:00,32678.6,32693.1,32675.1,32683.1,423,13,0
965,2023-10-30 17:05:00,32683.1,32692.1,32677.6,32686.1,387,13,0
966,2023-10-30 17:06:00,32686.1,32704.1,32680.6,32701.1,348,23,0
967,2023-10-30 17:07:00,32701.1,32717.1,32697.1,32715.1,381,18,0
968,2023-10-30 17:08:00,32715.1,32725.6,32705.6,32717.1,333,18,0
969,2023-10-30 17:09:00,32717.1,32723.6,32707.1,32721.6,321,18,0
970,2023-10-30 17:10:00,32721.6,32731.1,32713.6,32716.1,331,13,0
971,2023-10-30 17:11:00,32716.1,32720.6,32700.1,32700.1,318,23,0
972,2023-10-30 17:12:00,32700.1,32707.1,32690.1,32705.6,347,13,0
973,2023-10-30 17:13:00,32705.6,32711.1,32681.6,32686.6,340,13,0
974,2023-10-30 17:14:00,32686.6,32688.6,32669.1,32684.1,318,23,0
975,2023-10-30 17:15:00,32684.1,32689.1,32675.1,32678.6,359,0,0
976,2023-10-30 17:16:00,32678.6,32699.1,32674.6,32685.6,345,18,0
977,2023-10-30 17:17:00,32685.6,32690.1,32658.1,32669.1,402,8,0
978,2023-10-30 17:18:00,32669.1,32673.1,32646.6,32657.1,370,13,0
979,2023-10-30 17:19:00,32657.1,32674.1,32655.6,32673.1,308,8,0
980,2023-10-30 17:20:00,32673.1,32686.1,32667.6,32685.1,339,8,0
981,2023-10-30 17:21:00,32685.1,32686.1,32666.1,32670.1,324,18,0
982,2023-10-30 17:22:00,32670.1,32674.1,32652.1,32671.1,393,13,0
983,2023-10-30 17:23:00,32671.1,32677.1,32659.6,32668.6,318,23,0
984,2023-10-30 17:24:00,32668.6,32677.6,32657.6,32658.6,307,23,0
985,2023-10-30 17:25:00,32658.6,32668.1,32655.1,32666.1,315,8,0
986,2023-10-30 17:26:00,32666.1,32673.1,32657.2,32672.2,348,12,0
987,2023-10-30 17:27:00,32672.2,32674.2,32657.2,32664.7,329,17,0
988,2023-10-30 17:28:00,32664.7,32664.7,32640.2,32644.2,336,12,0
989,2023-10-30 17:29:00,32644.2,32676.7,32639.2,32664.2,373,0,0
990,2023-10-30 17:30:00,32663.7,32663.7,32643.2,32652.2,372,22,0
991,2023-10-30 17:31:00,32652.2,32655.7,32640.2,32654.7,341,17,0
992,2023-10-30 17:32:00,32654.7,32676.2,32649.2,32667.2,331,0,0
993,2023-10-30 17:33:00,32667.2,32671.7,32661.2,32669.2,293,17,0
994,2023-10-30 17:34:00,32669.2,32672.2,32656.7,32667.2,322,2,0
995,2023-10-30 17:35:00,32667.2,32674.2,32657.2,32674.2,339,2,0
996,2023-10-30 17:36:00,32674.2,32683.2,32662.2,32668.7,351,11,0
997,2023-10-30 17:37:00,32668.7,32672.7,32662.2,32666.2,321,16,0
998,2023-10-30 17:38:00,32666.2,32671.2,32661.2,32668.2,309,21,0
999,2023-10-30 17:39:00,32668.2,32675.2,32657.2,32665.2,305,11,0
1000,2023-10-30 17:40:00,32665.2,32668.2,32650.2,32666.2,336,11,0
1001,2023-10-30 17:41:00,32666.2,32683.7,32662.7,32683.7,268,11,0
1002,2023-10-30 17:42:00,32683.7,32684.2,32662.2,32664.7,256,26,0
1003,2023-10-30 17:43:00,32664.7,32672.7,32661.2,32667.2,330,16,0
1004,2023-10-30 17:44:00,32667.2,32667.2,32651.2,32655.7,318,16,0
1005,2023-10-30 17:45:00,32655.7,32706.2,32650.2,32694.2,425,0,0
1006,2023-10-30 17:46:00,32694.2,32700.2,32687.2,32693.7,349,11,0
1007,2023-10-30 17:47:00,32693.7,32693.7,32675.2,32688.2,351,21,0
1008,2023-10-30 17:48:00,32688.2,32693.2,32676.7,32691.7,307,16,0
1009,2023-10-30 17:49:00,32691.7,32699.2,32686.7,32696.2,298,12,0
1010,2023-10-30 17:50:00,32696.2,32702.2,32689.2,32702.2,295,22,0
1011,2023-10-30 17:51:00,32702.2,32721.2,32693.7,32711.7,334,12,0
1012,2023-10-30 17:52:00,32711.2,32714.2,32698.2,32704.2,312,17,0
1013,2023-10-30 17:53:00,32704.2,32718.2,32702.2,32709.2,243,12,0
1014,2023-10-30 17:54:00,32709.2,32712.2,32700.2,32704.2,276,22,0
1015,2023-10-30 17:55:00,32704.2,32705.2,32684.2,32686.2,304,22,0
